iter	MAPE
683	0.01879136352
684	0.01867646562
685	0.01879126483
686	0.01879873992
687	0.01868345275
688	0.01856128225
689	0.0186804572
690	0.01891285337
691	0.01884705479
692	0.01880695172
693	0.01871993553
694	0.0185779732
695	0.01846111228
696	0.01855299615
697	0.01843061157
698	0.01854716521
699	0.01842265213
700	0.01857927825
701	0.01881104484
702	0.01874872862
703	0.01869974498
704	0.0186187522
705	0.01878743859
706	0.01871630656
707	0.018767176
708	0.01866433219
709	0.01875311354
710	0.01875023649
711	0.01912917909
712	0.01929099647
713	0.01929435631
714	0.01935019684
715	0.01942929358
716	0.01945290601
717	0.01935879762
718	0.0193739736
719	0.01935479281
720	0.01918829595
721	0.01934155105
722	0.01935809052
723	0.01931864214
724	0.01941119455
725	0.01940700767
726	0.01961282482
727	0.01945688678
728	0.01943827284
729	0.01969840368
730	0.01989169443
731	0.01984459835
732	0.01997780551
733	0.02013517514
734	0.02002017902
735	0.01993088515
736	0.01984272492
737	0.01999177168
738	0.020016214
739	0.01988898734
740	0.01975050256
741	0.01993981885
742	0.01975911673
743	0.01963092508
744	0.01961422622
745	0.0195707103
746	0.01951440245
747	0.0193989071
748	0.01941410847
749	0.0192921639
750	0.01923623617
751	0.01912120379
752	0.01901274982
753	0.01902660754
754	0.01922223098
755	0.01918143693
756	0.01908707937
757	0.01909272385
758	0.01932241533
759	0.01918983675
760	0.01905570211
761	0.0189526162
762	0.01889431805
763	0.01886980565
764	0.01893629271
765	0.01887439761
766	0.01876340523
767	0.01871732438
768	0.01874240516
769	0.01894799906
770	0.01909528757
771	0.01898694931
772	0.01900855627
773	0.01888316726
774	0.01908688617
775	0.01915269069
776	0.01909365699
777	0.01920552648
778	0.0192533967
779	0.01942789768
780	0.0194796669
781	0.01958923521
782	0.01985659583
783	0.01986275673
784	0.01974329809
785	0.01960478507
786	0.01955392934
787	0.01957881342
788	0.01946976319
789	0.01938230051
790	0.01936793894
791	0.01938354968
792	0.01947359879
793	0.01960390551
794	0.01964360056
795	0.01950966292
796	0.01978595944
797	0.01991133346
798	0.02000852292
799	0.02005722763
800	0.0201981277
801	0.02011193434
802	0.02024807293
803	0.02015847292
804	0.02015943144
805	0.02015465086
806	0.02010356911
807	0.02001705744
808	0.02021591562
809	0.02010070429
810	0.02017669436
811	0.02053072276
812	0.02047714145
813	0.02038909208
814	0.02049236684
815	0.02062846673
816	0.02083650627
817	0.02090227551
818	0.02096567733
819	0.02112940751
820	0.02145167691
821	0.02155116674
822	0.02170746159
823	0.02189408285
824	0.02182025726
825	0.02205787483
826	0.02199007481
827	0.02202790803
828	0.02214171519
829	0.02199867179
830	0.02176447088
831	0.02163911248
832	0.02146701197
833	0.02137399246
834	0.02128532828
835	0.02111982066
836	0.02115576488
837	0.02117689458
838	0.02128031669
839	0.02142819376
840	0.02154022731
841	0.0216355458
842	0.02186638309
843	0.02217954891
844	0.02224597573
845	0.02238484648
846	0.02237828899
847	0.02238074327
848	0.02227554281
849	0.02237661623
850	0.02225122503
851	0.02236462452
852	0.022351237
853	0.0221613578
854	0.02218860009
855	0.02240258959
856	0.02247527422
857	0.02260493969
858	0.0224460271
859	0.0223706411
860	0.02248916562
861	0.02238900743
862	0.02225575891
863	0.02208155769
864	0.02200950668
865	0.02200081685
866	0.02214190158
867	0.02226548684
868	0.02236677271
869	0.0225184442
870	0.02232738339
871	0.02242220668
872	0.02233367326
873	0.02229316951
874	0.02248510765
875	0.02256471462
876	0.02250919101
877	0.02277428757
878	0.02278631998
879	0.02264224328
880	0.02267545101
881	0.02270782519
882	0.0225028071
883	0.02234376596
884	0.02231454696
885	0.02229060563
886	0.02211496219
887	0.02208661588
888	0.0222250088
889	0.02211683019
890	0.0220228237
891	0.02198966221
892	0.02191369522
893	0.021816754
894	0.02199601585
895	0.02207911594
896	0.02206244176
897	0.02208448374
898	0.02202647218
899	0.02190924735
900	0.02187696563
901	0.0219054968
902	0.02189945228
903	0.0217317083
904	0.02191359549
905	0.0220869356
906	0.02224339403
907	0.02231506212
908	0.02222127357
909	0.02221189126
910	0.02226507861
911	0.0222227015
912	0.02225307855
913	0.0221810239
914	0.02229175791
915	0.02237626765
916	0.02256968142
917	0.02254762104
918	0.02263758285
919	0.02274217357
920	0.02301716146
921	0.02291801613
922	0.02310585422
923	0.02297174431
924	0.02290096637
925	0.02275096839
926	0.02269733704
927	0.02263279522
928	0.02287374519
929	0.02290844035
930	0.02284730736
931	0.02277288438
932	0.02274026194
933	0.02268653897
934	0.02272450461
935	0.02292490033
936	0.02281727154
937	0.02269157585
938	0.02270575698
939	0.02264648309
940	0.02259674621
941	0.02258309674
942	0.02260679012
943	0.02256266001
944	0.0227208034
945	0.02287680146
946	0.02301687804
947	0.02293780538
948	0.02300226937
949	0.02288702613
950	0.02289132623
951	0.02300115636
952	0.02327069475
953	0.02328301237
954	0.02342598598
955	0.02329113213
956	0.02343247808
957	0.02345210407
958	0.02354927149
959	0.02369856051
960	0.02372043757
961	0.023839789
962	0.02371076913
963	0.02388752913
964	0.02384549481
965	0.02401283616
966	0.02403639273
967	0.02414486112
968	0.02424772533
969	0.02428643901
970	0.02436825417
971	0.02447022527
972	0.02447863735
973	0.02440851183
974	0.02448518778
975	0.02472573798
976	0.0249330993
977	0.02485760062
978	0.02480308485
979	0.0247041102
980	0.02464265149
981	0.02484448675
982	0.02487367933
983	0.02489195192
984	0.02486007041
985	0.024687022
986	0.02456080651
987	0.02449370931
988	0.02459581609
989	0.02458106383
990	0.0248835531
991	0.02522589063
992	0.02538175164
993	0.02545689736
994	0.02530782428
995	0.02550208947
996	0.02548782532
997	0.02564073328
998	0.02560699983
999	0.02582120647
1000	0.02589252347
1001	0.02576953819
1002	0.02590519007
1003	0.02625427345
1004	0.02653834058
1005	0.02667584757
1006	0.02687069144
1007	0.02675725718
1008	0.02670140449
1009	0.02650148887
1010	0.02655247918
1011	0.02664243377
1012	0.02646163992
1013	0.02667473357
1014	0.02645121543
1015	0.02650343457
1016	0.02657357311
1017	0.02647689925
1018	0.02656218565
1019	0.02656693945
1020	0.02680118968
1021	0.02707844706
1022	0.02707384724
1023	0.02721168974
1024	0.02751720911
1025	0.02741554029
1026	0.0273684825
1027	0.02751911936
1028	0.02750518482
1029	0.02728093195
1030	0.02758089995
1031	0.02748339032
1032	0.02738999204
1033	0.02718394123
1034	0.0271583205
1035	0.02733822765
1036	0.02741104542
1037	0.0274872784
1038	0.02748661207
1039	0.02755811634
1040	0.027754088
1041	0.02771312609
1042	0.02777504482
1043	0.02786508919
1044	0.02764917342
1045	0.02758588094
1046	0.02766683704
1047	0.02807435478
1048	0.02827912999
1049	0.02819838067
1050	0.02845844521
1051	0.02835879477
1052	0.02832322449
1053	0.02820416321
1054	0.02803483714
1055	0.02796551931
1056	0.02803311334
1057	0.02778245538
1058	0.02781449022
1059	0.02789106362
1060	0.02771754168
1061	0.02758576566
1062	0.02764114141
1063	0.02745589712
1064	0.02740951507
1065	0.02728108562
1066	0.02724189347
1067	0.02711927156
1068	0.02695917343
1069	0.02704040516
1070	0.02701876732
1071	0.02684043174
1072	0.02674720353
1073	0.02695164298
1074	0.02696416588
1075	0.02678638984
1076	0.02687187138
1077	0.02676562942
1078	0.02677428947
1079	0.02676379212
1080	0.02670358757
1081	0.02663812659
1082	0.02657877955
1083	0.02648083965
1084	0.02648208081
1085	0.02651039004
1086	0.02664898778
1087	0.02678041026
1088	0.02678475848
1089	0.02706559418
1090	0.02718642806
1091	0.02714965094
1092	0.02696726102
1093	0.02700976598
1094	0.02690288547
1095	0.02674373749
1096	0.02675197792
1097	0.0266613818
1098	0.0268617355
1099	0.0267447824
1100	0.02680907943
1101	0.02716342347
1102	0.02751565283
1103	0.02758395001
1104	0.02736571578
1105	0.02729567446
1106	0.02740294416
1107	0.02746622669
1108	0.02776959038
1109	0.02772901486
1110	0.02775121566
1111	0.02788329331
1112	0.02778283947
1113	0.02776792924
1114	0.02757379433
1115	0.02770464701
1116	0.02791235332
1117	0.02779636042
1118	0.02788815453
1119	0.02817716138
1120	0.02807742021
1121	0.02801321629
1122	0.02823856915
1123	0.02804257409
1124	0.02798889436
1125	0.02800003421
1126	0.02784921941
1127	0.02795006627
1128	0.02824188882
1129	0.02802643799
1130	0.02824306842
1131	0.02826047515
1132	0.02816188882
1133	0.0280940628
1134	0.0279431029
1135	0.0279184949
1136	0.02797283867
1137	0.02777969381
1138	0.02759249045
1139	0.02765648448
1140	0.02765711647
1141	0.02753212316
1142	0.02746881788
1143	0.02738632032
1144	0.02742512369
1145	0.02754029125
1146	0.02737950592
1147	0.02728186022
1148	0.02720420498
1149	0.02759761726
1150	0.02753630385
1151	0.0276739936
1152	0.02755189481
1153	0.0275022309
1154	0.02735417013
1155	0.02725410375
1156	0.02730872665
1157	0.02741395399
1158	0.02741849429
1159	0.02753939137
1160	0.0276166654
1161	0.02759494909
1162	0.02765624417
1163	0.02768372777
1164	0.0277178471
1165	0.02773184795
1166	0.02781393462
1167	0.02794702545
1168	0.02785828642
1169	0.02778675112
1170	0.0277995975
1171	0.02785903978
1172	0.0278073967
1173	0.02777594179
1174	0.02784738972
1175	0.02772730062
1176	0.02777690852
1177	0.02779953312
1178	0.02790406994
1179	0.02776621466
1180	0.0278321419
1181	0.02784244075
1182	0.02769646466
1183	0.02762447071
1184	0.02764052237
1185	0.02751499768
1186	0.02735415696
1187	0.02733529283
1188	0.02725191587
1189	0.02724033837
1190	0.02724284072
1191	0.02724909716
1192	0.02734613794
1193	0.0272143189
1194	0.02726779206
1195	0.02756641703
1196	0.02761546942
1197	0.0279028358
1198	0.02804628151
1199	0.0281493993
1200	0.02804793175
1201	0.02816610613
1202	0.02806709351
1203	0.02819028027
1204	0.02809752939
1205	0.02791831531
1206	0.02799360652
1207	0.02785162258
1208	0.02776224184
1209	0.02787993229
1210	0.02768244489
1211	0.02768106151
1212	0.02769872342
1213	0.02761786833
1214	0.02769118859
1215	0.02768613492
1216	0.02775634526
1217	0.02775234611
1218	0.02766525544
1219	0.02755831697
1220	0.02747350606
1221	0.02745515838
1222	0.02761600683
1223	0.02773532343
1224	0.02779322874
1225	0.02772163614
1226	0.02763106093
1227	0.02777422231
1228	0.02776643631
1229	0.02774500463
1230	0.02776072966
1231	0.02769390884
1232	0.02761373348
1233	0.02775526664
1234	0.02777873561
1235	0.02766370166
1236	0.02760519883
1237	0.02755900627
1238	0.02756910158
1239	0.02755757101
1240	0.02751551246
1241	0.02763762438
1242	0.02754491252
1243	0.02780417067
1244	0.02778901542
1245	0.02795339081
1246	0.02797911992
1247	0.02782009338
1248	0.02808498982
1249	0.02802315589
1250	0.0280127549
1251	0.02786470705
1252	0.02786649258
1253	0.02796339129
1254	0.02779175387
1255	0.02779811669
1256	0.02767779471
1257	0.02765754211
1258	0.02758744224
1259	0.02759665799
1260	0.02760842233
1261	0.02748261369
1262	0.02736906904
1263	0.02720389144
1264	0.02711619296
1265	0.02724356465
1266	0.02723815739
1267	0.02717254714
1268	0.0271141593
1269	0.02703581929
1270	0.02715341615
1271	0.026999983
1272	0.0269524447
1273	0.0269900132
1274	0.0271450577
1275	0.02714306382
1276	0.02709130809
1277	0.02725202439
1278	0.02707328807
1279	0.02703903158
1280	0.02701247565
1281	0.02714703668
1282	0.02699169551
1283	0.02701860719
1284	0.02703707757
1285	0.02701726427
1286	0.02687347722
1287	0.02687536103
1288	0.02682930268
1289	0.02696184951
1290	0.02684962917
1291	0.0268315653
1292	0.02672400445
1293	0.02668163339
1294	0.02670503786
1295	0.02670487945
1296	0.02675938904
1297	0.02674007358
1298	0.02668243057
1299	0.02709335841
1300	0.02705480453
1301	0.02698406374
1302	0.02694880037
1303	0.02691629764
1304	0.02682464365
1305	0.02679328384
1306	0.02672290308
1307	0.02672819578
1308	0.02666951583
1309	0.02658233019
1310	0.02655019796
1311	0.0265930944
1312	0.02653749841
1313	0.02659111805
1314	0.02648583795
1315	0.02633756373
1316	0.02631490741
1317	0.02631346492
1318	0.02624595598
1319	0.02622540917
1320	0.02632454337
1321	0.02639884254
1322	0.02631953442
1323	0.02642792268
1324	0.02645901259
1325	0.02658030633
1326	0.02673782207
1327	0.02679497151
1328	0.02678381396
1329	0.02672587337
1330	0.02664313485
1331	0.02688000344
1332	0.02675399256
1333	0.02667737997
1334	0.02659219712
1335	0.02690388862
1336	0.02685219813
1337	0.02684513396
1338	0.0267877484
1339	0.02678590036
1340	0.02670547691
1341	0.02664889179
1342	0.02657220509
1343	0.02666438222
1344	0.02657125501
1345	0.02654516098
1346	0.02647913677
1347	0.02663722897
1348	0.02671883938
1349	0.02678839286
1350	0.02705267477
1351	0.02695800754
1352	0.02689098235
1353	0.02696351857
1354	0.02706152132
1355	0.02702716291
1356	0.02699809876
1357	0.02708850028
1358	0.02708311027
1359	0.02696817081
1360	0.02695369911
1361	0.02707668185
1362	0.02718615784
1363	0.02710203446
1364	0.02720453481
1365	0.02741280952
1366	0.02746857456
1367	0.0276744715
1368	0.02758888703
1369	0.02773423308
1370	0.0275584282
1371	0.02764147121
1372	0.0277763495
1373	0.02791551593
1374	0.02787342325
1375	0.02779634123
1376	0.02785111458
1377	0.0279183687
1378	0.02819156322
1379	0.02836037576
1380	0.02839947652
1381	0.02820829105
1382	0.02805989979
1383	0.02814532566
1384	0.02801562569
1385	0.02797757511
1386	0.02790960632
1387	0.02786381915
1388	0.02819813832
1389	0.02818410708
1390	0.0284116119
1391	0.02843710534
1392	0.02833842069
1393	0.02836332459
1394	0.02840450922
1395	0.0284809161
1396	0.02831630837
1397	0.02835198923
1398	0.02822998668
1399	0.02828214157
1400	0.02814864556
1401	0.02795605937
1402	0.02796620281
1403	0.028053166
1404	0.02800023676
1405	0.02833159655
1406	0.02836632374
1407	0.02834901201
1408	0.02836514927
1409	0.02859717517
1410	0.02890733333
1411	0.02883114631
1412	0.02891516251
1413	0.02904642628
1414	0.0291954325
1415	0.02941894419
1416	0.02939266026
1417	0.02960472805
1418	0.02953782927
1419	0.0294930191
1420	0.02950259819
1421	0.02963814149
1422	0.02956355756
1423	0.02986176479
1424	0.02995442575
1425	0.03009908247
1426	0.03005706768
1427	0.03006267376
1428	0.03002454075
1429	0.03023205091
1430	0.0302553399
1431	0.03038785352
1432	0.0304335183
1433	0.03026511547
1434	0.03009800447
1435	0.02996582595
1436	0.02981990146
1437	0.02996907499
1438	0.02980442206
1439	0.0295656049
1440	0.0295404575
1441	0.02970328465
1442	0.02981406588
1443	0.02974479855
1444	0.02967317572
1445	0.02955012832
1446	0.02957284374
1447	0.02957767544
1448	0.02962633166
1449	0.02947395902
1450	0.02938224665
1451	0.02932714063
1452	0.02924577906
1453	0.02920741681
1454	0.02920071858
1455	0.02928655876
1456	0.02920054608
1457	0.02916010271
1458	0.02900108473
1459	0.02889771535
1460	0.02899420062
1461	0.02931068292
1462	0.02918231829
1463	0.02909009188
1464	0.02900561633
1465	0.02886358517
1466	0.02908445814
1467	0.02928317325
1468	0.0292325582
1469	0.02914977178
1470	0.02907210747
1471	0.02892475833
1472	0.0288554127
1473	0.02901453611
1474	0.02909911868
1475	0.02909030274
1476	0.02911171126
1477	0.02905436967
1478	0.02897062048
1479	0.02891423639
1480	0.0288463079
1481	0.02876063821
1482	0.02873990073
1483	0.028626021
1484	0.02896223313
1485	0.02897125043
1486	0.02900062621
1487	0.02889977271
1488	0.0289138674
1489	0.02891787553
1490	0.0288010538
1491	0.02889935074
1492	0.02918604216
1493	0.02932269301
1494	0.02927490313
1495	0.02927471402
1496	0.02917118379
1497	0.02922458575
1498	0.02941565898
1499	0.02941699834
